"87","Fresh Tomato","4","Can't wait to watch my Fresh Tomato!","2024-07-18 03:34:26"
"65","Wild Chrysanthemum","3","I'm not sure if I like my Wild Chrysanthemum.","2024-09-14 01:08:42"
"39","Woody Dill","4","What an Woody Dill!","2024-11-11 15:17:42"
"55","Soft Thyme","3","I'm not sure if I want to return my Soft Thyme.","2024-03-27 02:29:59"
"27","Glossy Lettuce","4","I love my Glossy Lettuce!","2024-05-21 19:10:22"
"77","Hearty Lithops","3","I'm not sure if I like my Hearty Lithops.","2024-02-26 17:57:58"
"16","Smooth Jade Plant","1","I'm so sad about my Smooth Jade Plant.","2024-05-22 17:18:16"
"51","Leafy Potato","4","I'm so excited to munch on my Leafy Potato!","2024-08-07 00:01:58"
"54","Soft Zebra Haworthia","2","I'm so disappointed with my Soft Zebra Haworthia.","2024-01-06 01:40:01"
"47","Shimmering Spinach","2","I'm so sad about my Shimmering Spinach.","2024-11-05 22:07:45"
"22","Colorful Crown of Thorns","1","I'm so sad about my Colorful Crown of Thorns.","2024-07-31 04:50:50"
"15","Budding Tulip","2","My Budding Tulip was a huge disappointment.","2024-05-26 01:28:14"
"65","Aromatic Lavender","4","I'm so excited to munch on my Aromatic Lavender!","2024-05-06 20:33:01"
"73","Tropical Pepper","1","I wish I could return my Tropical Pepper.","2024-11-21 15:53:33"
"59","Compact Tarragon","1","I'm so upset about my Compact Tarragon.","2024-11-24 13:15:35"
"29","Delicate Potato","1","My Delicate Potato was a huge disappointment.","2024-10-05 00:07:34"
"46","Woody Ghost Plant","5","I love my Woody Ghost Plant!","2024-11-18 22:15:37"
"61","Bright Basil","5","I love my Bright Basil!","2024-04-21 11:22:59"
"74","Aromatic Aloe Vera","4","I love my Aromatic Aloe Vera!","2024-03-03 00:20:16"
"46","Prickly Marigold","1","I'm so upset about my Prickly Marigold.","2024-04-21 09:24:31"
"25","Wild Chives","5","Can't wait to watch my Wild Chives!","2024-01-23 11:18:38"
"42","Golden Chives","5","What an Golden Chives!","2024-09-14 10:03:57"
"95","Wild Carrot","5","What an Wild Carrot!","2024-02-18 15:46:58"
"85","Vibrant Basil","5","I love my Vibrant Basil!","2024-10-15 07:15:11"
"26","Spiky Thyme","1","My Spiky Thyme was a huge disappointment.","2024-01-02 00:03:49"
"39","Giant Thyme","3","I'm not sure if I want to return my Giant Thyme.","2024-02-15 02:03:55"
"92","Graceful Potato","3","I'm not sure how I feel about my Graceful Potato.","2024-09-23 11:59:22"
"55","Lush Orchid","1","I'm so upset about my Lush Orchid.","2024-09-18 22:08:39"
"18","Verdant Tomato","2","I'm so upset about my Verdant Tomato.","2024-05-18 08:28:40"
"83","Hardy Christmas Cactus","5","I'm so happy with my Hardy Christmas Cactus!","2024-09-06 07:55:44"
"24","Delicate Apple","2","My Delicate Apple was a huge disappointment.","2024-06-05 04:26:23"
"7","Robust Orchid","4","Can't wait to watch my Robust Orchid!","2024-08-27 21:35:45"
"1","Aromatic Spinach","1","My Aromatic Spinach was a huge disappointment.","2024-11-16 02:49:38"
"90","Broadleaf Zebra Haworthia","1","I wish I could return my Broadleaf Zebra Haworthia.","2024-10-28 21:25:38"
"1","Colorful Cilantro","1","My Colorful Cilantro was a huge disappointment.","2024-01-23 11:20:40"
"75","Bright Apple","2","My Bright Apple was a huge disappointment.","2024-10-04 09:44:45"
"19","Medicinal Daisy","2","My Medicinal Daisy was a huge disappointment.","2024-06-14 07:37:57"
"33","Bushy Blueberry","3","I'm not sure if I want to keep my Bushy Blueberry.","2024-10-08 17:20:59"
"71","Shimmering Crown of Thorns","4","I'm so happy with my Shimmering Crown of Thorns!","2024-10-01 09:08:25"
"93","Verdant String of Dolphins","2","I'm so sad about my Verdant String of Dolphins.","2024-10-11 10:16:22"
"56","Giant Spinach","4","I'm so excited to munch on my Giant Spinach!","2024-03-09 00:24:33"
"69","Thorny Tarragon","3","I'm not sure if I want to keep my Thorny Tarragon.","2024-03-21 09:41:09"
"23","Bulbous Jade Plant","4","What an Bulbous Jade Plant!","2024-03-13 11:58:45"
"4","Evergreen String of Dolphins","1","I'm so sad about my Evergreen String of Dolphins.","2024-06-09 11:23:31"
"45","Shimmering Mint","3","I'm not sure how I feel about my Shimmering Mint.","2024-03-06 01:09:29"
"41","Bulbous Zebra Haworthia","4","I love my Bulbous Zebra Haworthia!","2024-10-06 23:21:44"
"41","Fresh Sage","1","My Fresh Sage was a huge disappointment.","2024-11-04 19:06:19"
"6","Sunny Rose","4","I'm so excited to munch on my Sunny Rose!","2024-02-17 13:22:23"
"30","Bold Lithops","1","I'm so disappointed with my Bold Lithops.","2024-11-06 22:36:53"
"47","Golden Tulip","5","What an Golden Tulip!","2024-05-28 04:00:24"
"39","Miniature Tarragon","4","I'm so happy with my Miniature Tarragon!","2024-01-12 06:01:47"
"23","Classic Tomato","2","I'm so disappointed with my Classic Tomato.","2024-06-27 05:05:51"
"66","Lush Cucumber","4","I love my Lush Cucumber!","2024-11-23 11:05:07"
"99","Cascading Tarragon","1","I wish I could return my Cascading Tarragon.","2024-01-30 17:45:24"
"67","Evergreen Tulip","5","I'm so excited to munch on my Evergreen Tulip!","2024-04-22 06:41:06"
"36","Colorful String of Pearls","3","I'm not sure if I like my Colorful String of Pearls.","2024-08-17 22:50:55"
"75","Sunny Chives","3","I'm not sure if I like my Sunny Chives.","2024-05-15 01:46:42"
"16","Medicinal Daffodil","2","My Medicinal Daffodil was a huge disappointment.","2024-06-13 06:51:13"
"6","Lush Peony","3","I'm not sure how I feel about my Lush Peony.","2024-08-16 18:41:46"
"70","Leafy Sage","1","My Leafy Sage was a huge disappointment.","2024-04-22 20:13:40"
"21","Compact Daffodil","3","I'm not sure how I feel about my Compact Daffodil.","2024-11-12 03:11:59"
"79","Textured Orchid","3","I'm not sure how I feel about my Textured Orchid.","2024-03-31 22:01:36"
"26","Delicate Lithops","5","Can't wait to watch my Delicate Lithops!","2024-10-31 12:54:51"
"59","Medicinal Aloe Vera","1","I'm so upset about my Medicinal Aloe Vera.","2024-05-21 06:33:04"
"66","Soft Echeveria","4","I'm so excited to munch on my Soft Echeveria!","2024-10-17 01:12:54"
